fid,sub score,from_user_id,comments_count,created_date,likes_count,shares_count,to_user,AF score
105557324613_10157029097319614,0,568,18,2018-10-05 04:40:00.000,557,6,105557324613,568
105557324613_10157029319264614,,1087,1,2018-10-09 03:00:00.000,1089,4,105557324613,1087
105557324613_10157029398434614,0,119,15,2018-10-05 09:30:00.000,108,27,105557324613,119
105557324613_10157029426099614,0,1200,22,2018-10-10 03:18:00.000,1189,2,105557324613,1200
105557324613_10157029456769614,0,73,19,2018-10-05 09:57:00.000,61,3,105557324613,73
105557324613_10157031640774614,,207,3,2018-10-08 02:00:00.000,205,1,105557324613,207
105557324613_10157035201729614,,234,3,2018-10-08 13:00:00.000,231,0,105557324613,234
105557324613_10157038212304614,,30,4,2018-10-09 05:00:00.000,29,0,105557324613,30
105557324613_10157038223144614,,1213,8,2018-10-13 01:58:00.000,1213,0,105557324613,1213
105557324613_10157041118119614,,23,1,2018-10-10 02:20:00.000,22,0,105557324613,23
105557324613_10157041396979614,0,171,3,2018-10-09 13:00:00.000,167,2,105557324613,171
105557324613_10157043592974614,0,1731,6,2018-10-15 03:30:00.000,1723,1,105557324613,1731
105557324613_10157043937864614,0,1963,6,2018-10-10 13:00:00.000,1964,6,105557324613,1963
105557324613_10157043942654614,0,593,8,2018-10-10 12:00:00.000,588,4,105557324613,593
105557324613_10157044015514614,,39,2,2018-10-10 09:30:00.000,36,1,105557324613,39
105557324613_10157044394119614,0,166,8,2018-10-10 14:13:33.849,163,3,105557324613,166
105557324613_10157044842414614,0,714,23,2018-10-11 02:00:00.000,709,10,105557324613,714
105557324613_10157044860439614,0,1056,43,2018-10-11 13:00:00.000,1036,11,105557324613,1056
105557324613_10157046437449614,,282,5,2018-10-12 04:00:00.000,279,0,105557324613,282
105557324613_10157046443214614,0,2122,14,2018-10-13 13:00:00.000,2113,12,105557324613,2122
105557324613_10157046450334614,0,199,7,2018-10-14 02:00:00.000,195,5,105557324613,199
105557324613_10157046454894614,0,405,14,2018-10-14 08:00:00.000,397,2,105557324613,405
105557324613_10157046539994614,,55,1,2018-10-11 07:35:00.000,53,0,105557324613,55
105557324613_10157046564364614,,77,4,2018-10-11 08:30:00.000,73,1,105557324613,77
105557324613_10157046859869614,,30,5,2018-10-12 00:00:00.000,27,1,105557324613,30
105557324613_10157046865629614,,22,2,2018-10-12 01:00:00.000,20,0,105557324613,22
105557324613_10157048471504614,0,498,11,2018-10-12 02:00:00.000,489,5,105557324613,498
105557324613_10157048477179614,0,517,27,2018-10-12 03:00:00.000,494,8,105557324613,517
105557324613_10157048479669614,,99,1,2018-10-12 02:25:00.000,98,0,105557324613,99
105557324613_10157048481324614,0,248,4,2018-10-12 02:30:00.000,243,3,105557324613,248
105557324613_10157048484544614,0,150,2,2018-10-12 03:15:00.000,147,3,105557324613,150
105557324613_10157048486669614,,98,5,2018-10-12 03:30:00.000,95,1,105557324613,98
105557324613_10157048772514614,0,636,20,2018-10-12 03:47:00.000,618,10,105557324613,636
105557324613_10157051816364614,0,540,6,2018-10-13 08:05:00.000,536,3,105557324613,540
105557324613_10157056978584614,,1383,0,2018-10-16 02:30:00.000,1387,1,105557324613,1383
105557324613_10157059564099614,,42,3,2018-10-15 02:31:00.000,39,2,105557324613,42
105557324613_10157059657879614,,8,0,2018-10-15 08:00:00.000,8,0,105557324613,8
105557324613_10157060216664614,0,2545,344,2018-10-15 13:00:00.000,2254,258,105557324613,2545
105557324613_10157060226859614,0,600,10,2018-10-16 13:00:00.000,589,12,105557324613,600
105557324613_10157060239809614,,189,3,2018-10-17 02:00:00.000,186,0,105557324613,189
105557324613_10157060414034614,0,73,28,2018-10-15 12:03:00.000,58,4,105557324613,73
105557324613_10157060572189614,0,535,13,2018-10-15 09:13:00.000,525,3,105557324613,535
105557324613_10157060750304614,,29,4,2018-10-16 08:00:00.000,25,1,105557324613,29
105557324613_10157060807554614,0,417,1,2018-10-16 04:30:00.000,412,7,105557324613,417
105557324613_10157063243704614,1,1463,1106,2018-10-30 01:00:00.000,1088,1091,105557324613,1464
105557324613_10157066114209614,,121,1,2018-10-17 08:00:00.000,121,2,105557324613,121
105557324613_10157066137394614,0,183,7,2018-10-17 04:50:00.000,179,2,105557324613,183
105557324613_10157066509844614,,24,0,2018-10-17 13:36:50.691,24,2,105557324613,24
105557324613_10157084004904614,,1096,5,2018-10-27 03:00:00.000,1101,0,105557324613,1096
105557324613_10157089114174614,,77,6,2018-10-27 08:00:00.000,76,0,105557324613,77
105557324613_10157089122934614,,640,3,2018-10-30 03:00:00.000,638,1,105557324613,640
105557324613_10157091411954614,0,1013,3,2018-10-29 03:00:00.000,1013,3,105557324613,1013
105557324613_10157096585439614,,29,0,2018-11-01 01:00:00.000,29,1,105557324613,29
105557324613_10157099072704614,,752,5,2018-10-31 03:31:00.000,751,4,105557324613,752
105557324613_10157099611344614,0,28,1,2018-10-30 12:00:00.000,26,3,105557324613,28
105557324613_10157101501804614,0,702,0,2018-11-01 03:00:00.000,706,2,105557324613,702
105557324613_10157101883049614,0,685,18,2018-11-01 01:06:00.000,667,13,105557324613,685
105557324613_10157102456849614,0,91,1,2018-11-01 03:00:00.000,88,1,105557324613,91
105557324613_10157102474039614,,200,1,2018-11-01 02:50:00.000,199,0,105557324613,200
105557324613_10157102492354614,,115,0,2018-11-01 02:45:00.000,115,0,105557324613,115
105557324613_10157102499704614,0,1438,38,2018-11-01 02:30:00.000,1419,25,105557324613,1438
105557324613_10157102505359614,0,651,21,2018-11-01 02:40:00.000,637,8,105557324613,651
105557324613_10157102515629614,0,808,17,2018-11-01 02:15:00.000,801,13,105557324613,808
105557324613_10157102523369614,,238,4,2018-11-01 01:30:00.000,234,0,105557324613,238
105557324613_10157102637764614,,241,0,2018-11-01 02:00:00.000,241,2,105557324613,241
105557324613_10157102643819614,0,278,4,2018-11-01 01:45:00.000,272,2,105557324613,278
105557324613_10157103809674614,,35,4,2018-11-01 01:04:00.000,31,1,105557324613,35
105557324613_10157104102364614,0,1194,122,2018-11-03 03:00:00.000,1195,10,105557324613,1194
105557324613_10157104132944614,,1032,9,2018-11-12 03:33:00.000,1030,4,105557324613,1032
105557324613_10157104675839614,,220,10,2018-11-01 10:15:00.000,213,5,105557324613,220
105557324613_10157104764589614,,51,4,2018-11-01 13:30:00.000,50,0,105557324613,51
105557324613_10157104788224614,0,54,5,2018-11-02 01:00:00.000,50,3,105557324613,54
105557324613_10157106522824614,,387,11,2018-11-02 02:06:00.000,381,1,105557324613,387
105557324613_10157106752034614,,159,4,2018-11-02 03:25:00.000,155,2,105557324613,159
105557324613_10157106773454614,,80,3,2018-11-02 03:41:00.000,75,0,105557324613,80
105557324613_10157106779019614,,279,9,2018-11-02 03:45:00.000,272,1,105557324613,279
105557324613_10157106815249614,0,369,14,2018-11-02 04:10:00.000,361,5,105557324613,369
105557324613_10157106882609614,,71,11,2018-11-02 05:06:00.000,62,0,105557324613,71
105557324613_10157107299944614,0,1000,3,2018-11-05 03:28:00.000,1001,2,105557324613,1000
105557324613_10157115185844614,0,70,5,2018-11-05 09:08:00.000,65,4,105557324613,70
105557324613_10157115276219614,,769,11,2018-11-06 03:00:00.000,762,1,105557324613,769
105557324613_10157133655539614,,994,27,2018-11-13 03:29:00.000,996,0,105557324613,994
105557324613_10157135930439614,,994,14,2018-11-14 03:00:00.000,992,0,105557324613,994
105557324613_10157135940664614,,20,1,2018-11-14 08:41:45.369,19,0,105557324613,20
105557324613_10157136377159614,0,69,5,2018-11-13 11:06:00.000,64,1,105557324613,69
105557324613_10157151606169614,0,1267,57,2018-11-20 03:16:00.000,1223,10,105557324613,1267
105557324613_10157151698494614,,917,3,2018-11-21 03:03:00.000,920,0,105557324613,917
105557324613_10157154553394614,0,463,330,2018-11-20 09:20:00.000,338,130,105557324613,463
105557324613_10157154681769614,0,880,15,2018-11-22 03:06:00.000,876,7,105557324613,880
105557324613_10157155942244614,0,112,10,2018-11-21 08:00:00.000,93,4,105557324613,112
105557324613_10157155983134614,0,183,30,2018-11-21 13:30:00.000,149,9,105557324613,183
105557324613_10157158225919614,,1046,31,2018-11-24 03:00:00.000,1036,1,105557324613,1046
105557324613_10157160714924614,0,516,14,2018-11-23 03:05:00.000,502,5,105557324613,516
105557324613_10157160836159614,0,359,8,2018-11-23 04:34:00.000,350,3,105557324613,359
105557324613_10157160838149614,,160,6,2018-11-23 04:45:00.000,153,1,105557324613,160
105557324613_10157160842874614,,150,2,2018-11-23 04:59:00.000,150,0,105557324613,150
105557324613_10157160856074614,,131,3,2018-11-23 06:30:00.000,128,0,105557324613,131
105557324613_10157160918484614,,29,7,2018-11-23 13:00:00.000,24,0,105557324613,29
105557324613_10157161012519614,0,201,10,2018-11-23 06:39:00.000,189,5,105557324613,201
105557324613_10157161018699614,0,287,21,2018-11-23 05:00:00.000,261,10,105557324613,287
105557324613_10157161041124614,,1182,2,2018-11-26 03:37:00.000,1183,1,105557324613,1182
105557324613_10157161097769614,0,693,495,2018-11-24 07:00:00.000,506,282,105557324613,693
105557324613_10157161345309614,0,85,14,2018-11-23 11:33:00.000,76,3,105557324613,85
105557324613_10157168111434614,0,1141,13,2018-11-27 03:24:00.000,1124,11,105557324613,1141
105557324613_10157168331494614,,51,5,2018-11-26 14:00:00.000,48,0,105557324613,51
105557324613_10157170540424614,,724,13,2018-11-28 03:31:00.000,710,1,105557324613,724
105557324613_10157171044329614,,30,1,2018-11-29 01:00:00.000,30,2,105557324613,30
105557324613_10157173153749614,0,1238,14,2018-11-29 03:30:00.000,1238,2,105557324613,1238
105557324613_10157174222739614,,247,10,2018-11-29 01:30:00.000,239,1,105557324613,247
105557324613_10157174235979614,0,546,29,2018-11-29 02:00:00.000,515,17,105557324613,546
105557324613_10157174323844614,0,101,3,2018-11-29 03:00:00.000,95,2,105557324613,101
105557324613_10157174392919614,,39,2,2018-11-28 16:48:00.000,38,0,105557324613,39
105557324613_10157175670409614,0,223,0,2018-11-29 03:10:00.000,222,3,105557324613,223
105557324613_10157175751164614,,146,5,2018-11-29 03:20:00.000,141,1,105557324613,146
105557324613_10157175755564614,,167,1,2018-11-29 03:10:00.000,166,4,105557324613,167
105557324613_10157175938229614,,95,1,2018-11-29 06:56:00.000,94,1,105557324613,95
105557324613_10157175942144614,,98,5,2018-11-29 07:30:00.000,91,1,105557324613,98
105557324613_10157175964314614,,1104,9,2018-12-01 02:11:00.000,1099,3,105557324613,1104
105557324613_10157178022134614,0,96,3,2018-11-30 01:33:00.000,93,1,105557324613,96
105557324613_10157178325529614,0,251,16,2018-11-30 04:10:00.000,244,15,105557324613,251
105557324613_10157178516379614,0,1216,55,2018-11-30 06:45:00.000,1144,17,105557324613,1216
105557324613_10157178562834614,0,1157,55,2018-11-30 07:29:00.000,1084,25,105557324613,1157
105557324613_10157178648249614,0,459,16,2018-11-30 08:40:00.000,439,5,105557324613,459
105557324613_10157178650189614,0,376,12,2018-11-30 09:10:00.000,358,6,105557324613,376
105557324613_10157178652704614,0,542,26,2018-11-30 09:40:00.000,515,4,105557324613,542
105557324613_10157179548639614,0,2208,9,2018-12-03 02:30:00.000,2201,1,105557324613,2208
105557324613_10157186454339614,0,1462,58,2018-12-04 03:00:00.000,1401,3,105557324613,1462
105557324613_10157187573619614,0,1399,10,2018-12-05 03:15:00.000,1391,5,105557324613,1399
105557324613_10157189333739614,1,745,604,2018-12-06 08:00:00.000,549,380,105557324613,746
105557324613_10157189363974614,0,80,8,2018-12-05 14:30:00.000,75,4,105557324613,80
105557324613_10157189531824614,,1035,1,2018-12-06 03:19:00.000,1042,2,105557324613,1035
105557324613_10157194447709614,0,1111,11,2018-12-08 03:00:00.000,1110,3,105557324613,1111
105557324613_10157194797114614,0,838,10,2018-12-06 11:39:00.000,825,23,105557324613,838
105557324613_10157194866204614,,218,4,2018-12-06 11:05:00.000,214,0,105557324613,218
105557324613_10157196576109614,0,473,9,2018-12-07 01:30:00.000,467,9,105557324613,473
105557324613_10157196590829614,0,831,23,2018-12-07 02:00:00.000,814,10,105557324613,831
105557324613_10157196595489614,0,225,4,2018-12-07 02:30:00.000,219,3,105557324613,225
105557324613_10157196598439614,,122,4,2018-12-07 03:00:00.000,119,1,105557324613,122
105557324613_10157196600949614,0,145,0,2018-12-07 03:30:00.000,144,4,105557324613,145
105557324613_10157196837484614,0,96,8,2018-12-07 04:00:00.000,92,1,105557324613,96
105557324613_10157197197714614,0,204,2,2018-12-07 06:44:00.000,201,3,105557324613,204
105557324613_10157197198964614,0,158,2,2018-12-07 07:15:00.000,157,3,105557324613,158
105557324613_10157197255034614,,42,3,2018-12-07 08:00:00.000,40,0,105557324613,42
105557324613_10157197284559614,,72,2,2018-12-07 08:30:00.000,71,0,105557324613,72
105557324613_10157197289904614,,64,6,2018-12-07 09:00:00.000,62,1,105557324613,64
105557324613_10157197390659614,,2143,0,2018-12-10 03:17:00.000,1409,0,105557324613,2143
105557324613_10157198169604614,0,37,1,2018-12-08 13:54:00.000,36,2,105557324613,37
105557324613_10157203279614614,,1527,1,2018-12-11 03:00:00.000,987,1,105557324613,1527
105557324613_10157205585279614,0,619,18,2018-12-10 08:22:00.000,411,15,105557324613,619
105557324613_10157207869354614,0,1385,46,2018-12-13 03:44:00.000,1344,4,105557324613,1385
105557324613_10157207903354614,,946,0,2018-12-24 17:00:00.000,940,1,105557324613,946
105557324613_10157208352734614,0,86,66,2018-12-12 00:00:00.000,7451,20,105557324613,86
105557324613_10157209902804614,0,147,19,2018-12-12 00:01:00.000,133,13,105557324613,147
105557324613_10157210454194614,0,252,36,2018-12-12 05:37:00.000,240,8,105557324613,252
105557324613_10157210763479614,,1186,3,2018-12-15 08:00:00.000,1187,0,105557324613,1186
105557324613_10157210888774614,0,40,1,2018-12-13 01:00:00.000,36,1,105557324613,40
105557324613_10157212422539614,0,556,11,2018-12-13 01:15:00.000,541,8,105557324613,556
105557324613_10157212425804614,,23,0,2018-12-13 01:17:00.000,23,1,105557324613,23
105557324613_10157212725334614,0,213,4,2018-12-13 02:00:00.000,205,3,105557324613,213
105557324613_10157212728849614,,121,1,2018-12-13 03:00:00.000,119,0,105557324613,121
105557324613_10157212732679614,,94,2,2018-12-13 04:59:00.000,93,0,105557324613,94
105557324613_10157212733534614,,146,4,2018-12-13 05:30:00.000,140,1,105557324613,146
105557324613_10157212918619614,0,345,17,2018-12-13 02:20:00.000,331,15,105557324613,345
105557324613_10157213000179614,,78,0,2018-12-13 08:02:00.000,78,0,105557324613,78
105557324613_10157213000834614,,69,2,2018-12-13 08:30:00.000,69,0,105557324613,69
105557324613_10157213131564614,0,152,6,2018-12-13 13:00:00.000,146,6,105557324613,152
105557324613_10157213141339614,0,250,6,2018-12-13 10:16:00.000,241,7,105557324613,250
105557324613_10157214850299614,0,357,12,2018-12-14 02:26:00.000,354,3,105557324613,357
105557324613_10157214973014614,,67,0,2018-12-14 03:34:00.000,67,0,105557324613,67
105557324613_10157214976139614,,40,1,2018-12-14 03:50:00.000,38,0,105557324613,40
105557324613_10157215262639614,0,176,2,2018-12-14 06:46:00.000,173,1,105557324613,176
105557324613_10157215277489614,,457,2,2018-12-14 11:00:00.000,458,2,105557324613,457
105557324613_10157215293389614,,108,2,2018-12-14 13:00:00.000,107,2,105557324613,108
105557324613_10157215298809614,0,86,6,2018-12-15 01:00:00.000,83,5,105557324613,86
105557324613_10157215507934614,0,84,35,2018-12-16 02:00:00.000,3906,11,105557324613,84
105557324613_10157215518284614,0,1710,9,2018-12-16 00:00:00.000,1701,9,105557324613,1710
105557324613_10157215568584614,0,376,4,2018-12-14 11:25:00.000,371,6,105557324613,376
105557324613_10157215570969614,0,310,6,2018-12-14 11:45:00.000,303,2,105557324613,310
105557324613_10157215573979614,0,177,2,2018-12-14 12:15:00.000,174,3,105557324613,177
105557324613_10157215935454614,0,242,6,2018-12-15 00:00:00.000,233,8,105557324613,242
105557324613_10157215976544614,0,181,3,2018-12-15 14:20:00.000,175,12,105557324613,181
105557324613_10157217499494614,0,1718,100,2018-12-15 05:33:00.000,1650,170,105557324613,1718
105557324613_10157217548004614,,76,4,2018-12-15 07:00:00.000,72,1,105557324613,76
105557324613_10157217845769614,,117,6,2018-12-16 11:00:00.000,111,2,105557324613,117
105557324613_10157219585554614,0,62,10,2018-12-16 02:44:00.000,52,2,105557324613,62
105557324613_10157222300579614,0,813,12,2018-12-19 03:26:00.000,800,5,105557324613,813
105557324613_10157226953474614,,76,0,2018-12-19 02:40:00.000,76,0,105557324613,76
105557324613_10157226980414614,0,1339,3,2018-12-20 13:00:00.000,1336,10,105557324613,1339
105557324613_10157227288329614,,475,6,2018-12-19 13:00:00.000,472,0,105557324613,475
105557324613_10157227301934614,0,1997,17,2018-12-20 03:00:00.000,1959,6,105557324613,1997
105557324613_10157227306124614,0,118,7,2018-12-22 13:00:00.000,111,7,105557324613,118
105557324613_10157227393024614,,97,1,2018-12-20 08:00:00.000,95,0,105557324613,97
105557324613_10157229158589614,0,204,32,2018-12-20 03:32:00.000,192,7,105557324613,204
105557324613_10157229166404614,,1351,12,2018-12-22 03:45:00.000,1344,3,105557324613,1351
105557324613_10157229643254614,3,804,793,2018-12-23 13:00:00.000,766,663,105557324613,807
105557324613_10157231207679614,,69,4,2018-12-21 01:48:00.000,65,1,105557324613,69
105557324613_10157231209124614,,36,1,2018-12-21 01:48:00.000,35,1,105557324613,36
105557324613_10157231213399614,,38,3,2018-12-21 02:20:00.000,33,2,105557324613,38
105557324613_10157231214134614,,42,0,2018-12-21 01:51:00.000,42,1,105557324613,42
105557324613_10157231400814614,,29,3,2018-12-21 03:37:00.000,24,0,105557324613,29
105557324613_10157231403444614,0,63,14,2018-12-21 03:38:00.000,52,4,105557324613,63
105557324613_10157231486049614,0,302,6,2018-12-21 04:25:00.000,293,5,105557324613,302
105557324613_10157231493209614,,42,0,2018-12-21 04:29:00.000,42,0,105557324613,42
105557324613_10157231503259614,0,399,34,2018-12-21 04:45:00.000,378,8,105557324613,399
105557324613_10157231506829614,0,292,13,2018-12-21 04:59:00.000,274,5,105557324613,292
105557324613_10157231909139614,,16,0,2018-12-21 09:38:00.000,16,0,105557324613,16
105557324613_10157231909624614,,13,0,2018-12-21 09:39:00.000,13,1,105557324613,13
105557324613_10157231966589614,0,398,22,2018-12-21 10:25:00.000,376,7,105557324613,398
105557324613_10157231969899614,0,198,2,2018-12-21 10:26:00.000,194,6,105557324613,198
